fecha;equipo_local;equipo_visitante;goles_local;goles_visitante;url_partido;Posesión de pelota_local;Posesión de pelota_visitante;Goles esperados (xG)_local;Goles esperados (xG)_visitante;Tiros totales_local;Tiros totales_visitante;Tiros a puerta_local;Tiros a puerta_visitante;Disparos al palo_local;Disparos al palo_visitante;Tiros fuera_local;Tiros fuera_visitante;Tiros bloqueados_local;Tiros bloqueados_visitante;Tiros adentro del area_local;Tiros adentro del area_visitante;Tiros desde fuera del area_local;Tiros desde fuera del area_visitante;Fueras de juego_local;Fueras de juego_visitante;Pases_local;Pases_visitante;Pases precisos_local;Pases precisos_visitante;Saques de banda_local;Saques de banda_visitante;Pases al ultimo tercio_local;Pases al ultimo tercio_visitante;Pases en ultimo tercio_local;Pases en ultimo tercio_visitante;Entradas_local;Entradas_visitante;Intercepciones_local;Intercepciones_visitante;Recuperaciones_local;Recuperaciones_visitante;Despejes_local;Despejes_visitante;Corners_local;Corners_visitante;Faltas_local;Faltas_visitante;Tiros libres_local;Tiros libres_visitante;Tarjetas amarillas_local;Tarjetas amarillas_visitante;Tarjetas rojas_local;Tarjetas rojas_visitante;Atajadas_local;Atajadas_visitante;Saques de meta_local;Saques de meta_visitante
3/05/2024;Alianza Lima;UTC;1;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-alianza-lima/lWsehK#id:12244381;0.71;0.29;1.81;0.27;15;2;4;1;0;0;7;1;4;0;10;1;5;1;7;0;524;224;445;137;28;17;84;38;0;0;21;19;11;14;61;46;4;15;10;0;9;17;13;9;1;2;0;0;1;3;1;18
29/04/2024;César Vallejo;Sporting Cristal;2;1;https://www.sofascore.com/es-la/football/match/universidad-cesar-vallejo-club-sporting-cristal/cWsGfc#id:12218181;0.36;0.64;1.68;2.5;17;19;6;5;0;0;5;5;6;9;10;14;7;5;0;0;250;413;174;339;13;30;59;69;0;0;23;25;9;5;40;49;43;6;6;14;10;10;9;10;3;1;0;0;5;4;11;6
28/04/2024;Alianza Atlético;ADT;1;2;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-alianza-atletico-de-sullana/hWshlJc#id:12214950;0.49;0.51;1.73;1.43;16;10;5;4;0;1;9;5;2;1;9;5;7;5;4;0;293;315;199;232;26;18;66;69;0;0;25;10;6;8;51;61;13;27;6;3;14;12;9;13;4;2;1;0;2;4;9;9
28/04/2024;Melgar;Alianza Lima;1;0;https://www.sofascore.com/es-la/football/match/alianza-lima-melgar/iWslW#id:12214949;0.53;0.47;1.08;0.9;11;15;6;3;0;0;3;9;2;3;8;6;3;9;4;0;392;349;310;271;24;27;68;58;0;0;19;15;9;15;40;49;11;14;5;5;8;7;7;8;2;1;0;0;3;5;15;7
28/04/2024;Deportivo Garcilaso;Los Chankas;1;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-los-chankas-cyc/eVacsJwId#id:12214945;0.6;0.4;2.24;0.43;19;10;3;4;1;1;9;2;7;4;9;5;10;5;3;2;320;219;258;154;33;17;68;48;0;0;7;13;10;12;46;42;14;19;6;3;8;17;17;8;4;7;0;0;3;2;1;12
28/04/2024;Universitario;Comerciantes Unidos;6;0;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-universitario/fWsjxKb#id:12214947;0.66;0.34;2.26;0.32;19;13;13;2;0;0;4;4;2;7;17;1;2;12;1;1;472;243;407;189;26;16;56;36;0;0;28;18;14;11;50;46;5;17;5;3;14;17;17;14;2;3;0;0;2;7;6;7
27/04/2024;Sport Boys;Comercio;0;0;https://www.sofascore.com/es-la/football/match/union-comercio-sport-boys/mWsGtu#id:12214951;0.66;0.34;0.96;0.87;15;13;6;4;1;2;8;7;1;2;10;6;5;7;2;2;403;218;322;131;20;20;68;52;0;0;13;17;5;14;49;50;11;44;18;3;15;16;14;15;2;4;1;0;4;6;10;9
27/04/2024;UTC;Atlético Grau;3;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-universidad-tecnica-de-cajamarca/ehKsNanc#id:12214948;0.37;0.63;2.01;1.1;15;8;5;3;0;0;5;3;5;2;9;5;6;3;3;0;250;427;174;334;25;31;48;77;39/75;62/121;20;14;6;10;44;40;25;15;3;5;9;14;14;9;3;5;0;0;1;3;11;5
27/04/2024;Cusco;Cienciano;2;0;https://www.sofascore.com/es-la/football/match/cusco-fc-cienciano/bWskAA#id:12214953;0.55;0.45;2.8;0.43;15;8;4;1;2;0;8;6;3;1;8;5;7;3;2;1;447;350;389;276;22;17;54;54;0;0;13;15;7;12;43;42;13;9;0;5;6;8;8;5;2;1;0;1;1;2;8;14
26/04/2024;Sport Huancayo;Mannucci;1;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-sport-huancayo/VCnsVUac#id:12214946;0.63;0.37;2.25;0.06;18;5;3;2;1;0;12;2;3;1;9;3;9;2;1;1;548;323;489;260;26;19;67;55;0;0;10;10;9;13;46;37;8;6;2;4;10;11;10;9;1;3;0;0;2;2;5;17
23/04/2024;Comerciantes Unidos;Alianza Atlético;0;0;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-alianza-atletico-de-sullana/hWsjxKb#id:12214944;0.61;0.39;0.1;0.21;10;6;1;2;0;0;6;4;3;0;3;1;7;5;1;0;358;235;273;138;41;20;61;56;0;0;4;11;8;4;42;47;7;19;4;1;13;17;16;12;5;2;0;0;2;1;8;13
21/04/2024;Sporting Cristal;Cusco;2;0;https://www.sofascore.com/es-la/football/match/cusco-fc-club-sporting-cristal/cWskAA#id:12214925;0.4;0.6;1.96;1.22;10;14;4;3;0;1;4;6;2;5;6;7;4;7;1;2;329;492;262;414;6;16;45;56;0;0;9;14;12;11;47;52;25;10;3;4;13;5;4;12;3;2;0;0;3;3;13;5
21/04/2024;Atlético Grau;Melgar;1;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-melgar/iWsNanc#id:12214926;0.57;0.43;1.46;1.43;12;7;4;4;2;0;7;3;1;0;9;4;3;3;4;5;432;335;327;228;30;19;73;52;0;0;12;9;6;7;49;44;9;16;2;6;15;8;8;14;1;1;0;0;2;3;4;8
20/04/2024;Los Chankas;Sport Huancayo;6;0;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-sport-huancayo/VCnseVac#id:12214923;0.61;0.39;2.31;0.57;19;9;9;1;0;0;7;6;3;2;14;5;5;4;1;2;473;307;415;237;16;17;63;43;0;0;18;12;4;8;52;33;7;16;5;3;20;9;9;20;2;0;0;2;1;3;8;11
20/04/2024;ADT;César Vallejo;1;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-universidad-cesar-vallejo/GfcshlJc#id:12214924;0.51;0.49;1.55;0.33;21;9;5;0;1;0;6;3;10;6;14;2;7;7;2;0;362;351;298;284;22;20;60;55;0;0;19;17;8;10;56;46;17;14;7;5;10;8;7;10;1;2;0;0;0;3;8;14
20/04/2024;Mannucci;UTC;2;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-universidad-tecnica-de-cajamarca/ehKsVUac#id:12214928;0.51;0.49;1.5;1.11;14;11;6;1;1;2;4;10;4;0;8;7;6;4;1;2;383;367;295;279;22;31;59;83;0;0;13;19;10;10;57;52;28;36;6;2;10;9;8;10;1;1;0;0;1;4;10;10
19/04/2024;Comercio;Universitario;1;2;https://www.sofascore.com/es-la/football/match/union-comercio-universitario/fWsGtu#id:12214931;0.44;0.56;1.03;1.61;10;15;4;8;0;0;3;4;3;3;2;11;8;4;0;1;296;374;218;303;24;16;48;59;0;0;9;9;4;8;46;54;9;23;2;2;14;8;8;14;3;2;0;0;6;3;7;7
19/04/2024;Cienciano;Deportivo Garcilaso;0;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-cienciano/bWsJwId#id:12214930;0.66;0.34;0.97;1.29;12;19;2;5;0;0;7;12;3;2;7;12;5;7;2;3;470;241;388;192;26;18;53;44;0;0;15;15;6;21;33;47;8;19;5;1;4;11;11;4;0;1;0;0;3;3;14;11
18/04/2024;Alianza Lima;Sport Boys;3;0;https://www.sofascore.com/es-la/football/match/sport-boys-alianza-lima/lWsmW#id:12214927;0.51;0.49;1.8;0.17;15;5;6;0;0;1;5;5;4;0;9;3;6;2;0;2;347;333;287;263;20;17;45;50;0;0;10;16;3;9;41;36;14;13;5;2;11;16;16;10;2;4;0;1;0;3;5;9
15/04/2024;UTC;Los Chankas;2;0;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-universidad-tecnica-de-cajamarca/ehKseVac#id:12214939;0.46;0.54;1.55;1.19;12;13;4;6;0;0;7;7;1;0;5;7;7;6;0;1;358;420;288;332;15;29;56;71;0;0;9;15;14;7;52;43;16;6;6;7;12;11;11;12;0;4;0;0;6;2;13;11
15/04/2024;Deportivo Garcilaso;Sporting Cristal;2;3;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-club-sporting-cristal/cWsJwId#id:12218176;0.57;0.43;1.96;1.46;19;15;6;5;0;0;10;6;3;4;8;6;11;9;2;6;344;259;290;194;20;21;66;53;70/107;64/98;13;13;6;2;50;32;14;26;4;4;12;15;14;12;3;3;0;0;2;4;8;15
14/04/2024;César Vallejo;Comerciantes Unidos;3;1;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-universidad-cesar-vallejo/GfcsjxKb#id:12214934;0.49;0.51;2.36;0.74;18;12;8;4;0;1;4;4;6;4;13;6;5;6;0;3;331;348;250;267;12;29;49;53;0;0;20;19;11;11;56;52;13;23;10;5;10;12;12;9;0;1;1;1;3;5;8;12
14/04/2024;Cusco;ADT;3;2;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-cusco-fc/kAAshlJc#id:12214936;0.65;0.35;1.35;0.47;12;8;7;3;0;0;2;1;3;4;8;3;4;5;6;1;468;252;391;177;26;29;76;48;0;0;8;10;8;6;47;25;15;20;3;6;17;4;3;16;5;0;1;3;1;4;4;11
14/04/2024;Alianza Lima;Atlético Grau;2;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-alianza-lima/lWsNanc#id:12214932;0.44;0.56;0.72;1.18;14;6;3;1;0;0;8;3;3;2;8;3;6;3;2;1;330;433;246;327;22;24;60;74;0;0;9;19;19;5;44;49;22;13;3;3;8;9;8;8;1;1;1;1;1;1;10;8
13/04/2024;Alianza Atlético;Comercio;2;0;https://www.sofascore.com/es-la/football/match/union-comercio-alianza-atletico-de-sullana/hWsGtu#id:12214933;0.45;0.55;1.67;0.63;11;5;2;1;0;0;6;2;3;2;7;4;4;1;1;3;279;354;190;245;16;30;55;67;0;0;6;8;3;5;44;44;21;17;5;2;13;14;13;13;4;3;0;0;1;0;10;9
13/04/2024;Melgar;Mannucci;2;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-melgar/iWsVUac#id:12214937;0.65;0.35;1.89;0.16;22;5;6;2;1;1;11;1;5;2;10;2;12;3;2;0;499;282;446;213;23;27;68;46;0;0;15;6;10;4;51;39;10;22;3;1;7;15;13;7;3;5;0;0;2;4;5;17
13/04/2024;Sport Boys;Universitario;1;2;https://www.sofascore.com/es-la/football/match/sport-boys-universitario/fWsmW#id:12214938;0.46;0.54;0.9;2.09;7;11;1;5;0;0;5;4;1;2;4;8;3;3;1;3;287;342;182;251;23;22;48;64;0;0;24;17;8;5;47;56;6;14;6;3;16;10;9;16;5;3;0;0;3;0;8;6
12/04/2024;Sport Huancayo;Cienciano;1;2;https://www.sofascore.com/es-la/football/match/sport-huancayo-cienciano/bWsVCn#id:12214929;0.44;0.56;1.08;0.86;11;14;3;3;1;0;7;7;1;4;5;8;6;6;4;2;287;365;224;302;15;25;52;53;0;0;7;7;6;9;27;24;24;15;3;8;10;14;11;10;2;4;1;1;1;2;13;11
8/04/2024;Comerciantes Unidos;Cusco;0;1;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-cusco-fc/kAAsjxKb#id:12194157;0.43;0.57;0.59;0.4;7;9;0;4;0;0;4;3;3;2;2;4;5;5;2;2;271;365;203;302;15;29;51;51;0;0;9;14;9;6;37;42;21;21;9;5;9;15;15;9;3;4;0;0;3;0;8;4
7/04/2024;ADT;Deportivo Garcilaso;2;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-asociacion-deportiva-tarma/hlJcsJwId#id:12194156;0.64;0.36;2.23;0.6;23;9;7;4;1;0;9;5;7;0;11;2;12;7;4;2;400;237;322;134;30;18;68;55;0;0;12;19;7;6;44;44;9;36;9;2;13;15;15;12;2;4;0;0;2;5;7;16
7/04/2024;Sporting Cristal;Sport Huancayo;4;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-club-sporting-cristal/cWsVCn#id:12194158;0.5;0.5;2.87;0.74;22;11;7;4;1;0;10;7;5;0;14;6;8;5;3;1;327;345;282;285;17;18;56;42;0;0;22;18;13;5;45;37;16;18;5;4;17;10;10;15;3;2;0;0;3;3;9;15
6/04/2024;Los Chankas;Melgar;2;2;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-melgar/iWseVac#id:12194146;0.46;0.54;1.51;0.98;10;11;4;7;0;0;6;2;0;2;7;4;3;7;0;0;275;339;205;282;13;21;42;68;0;0;7;9;6;3;37;30;17;16;5;7;4;13;11;4;1;5;1;1;5;2;10;11
6/04/2024;Comercio;César Vallejo;2;2;https://www.sofascore.com/es-la/football/match/union-comercio-universidad-cesar-vallejo/GfcsGtu#id:12194144;0.43;0.57;1.54;1.66;7;10;3;6;0;0;3;1;1;3;4;6;3;4;1;0;304;415;238;331;10;21;48;63;0;0;16;9;7;3;43;43;22;15;4;4;17;11;10;16;2;4;0;0;4;1;9;6
6/04/2024;Mannucci;Alianza Lima;0;4;https://www.sofascore.com/es-la/football/match/carlos-mannucci-alianza-lima/lWsVUac#id:12194148;0.34;0.66;0.09;2.78;6;16;0;7;1;0;3;7;3;2;4;12;2;4;2;1;219;418;148;342;17;26;50;59;0;0;10;16;11;7;41;45;29;4;2;11;12;12;11;12;1;1;0;0;3;0;6;5
6/04/2024;Cienciano;UTC;1;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-cienciano/bWsehK#id:12194155;0.62;0.38;0.41;1.83;11;25;5;6;0;0;4;16;2;3;5;6;6;19;1;0;333;209;263;143;18;32;47;66;0;0;16;7;10;6;28;37;13;21;1;2;15;10;10;13;5;3;1;0;5;4;23;9
5/04/2024;Atlético Grau;Sport Boys;0;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-sport-boys/mWsNanc#id:12194147;0.61;0.39;0.58;0.09;9;2;1;2;1;0;7;0;1;0;6;1;3;1;0;2;389;253;282;142;32;27;66;67;0;0;10;17;12;11;54;33;8;22;12;2;12;6;6;11;1;1;0;0;2;1;3;17
5/04/2024;Universitario;Alianza Atlético;1;0;https://www.sofascore.com/es-la/football/match/alianza-atletico-de-sullana-universitario/fWshW#id:12194145;0.62;0.38;1.5;0.33;9;9;3;1;1;1;4;5;2;3;5;2;4;7;4;1;412;257;288;147;31;12;63;50;0;0;13;19;3;7;53;50;13;27;5;2;10;15;14;10;3;2;0;0;1;2;4;11
31/03/2024;Sport Huancayo;ADT;0;2;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-sport-huancayo/VCnshlJc#id:12165420;0.5;0.5;1.2;1.99;11;21;5;6;0;0;5;11;1;4;3;8;8;13;1;2;357;361;280;302;26;18;51;48;0;0;12;11;3;9;47;59;12;18;6;3;11;15;12;10;5;2;0;0;4;5;16;5
31/03/2024;Sport Boys;Alianza Atlético;0;0;https://www.sofascore.com/es-la/football/match/sport-boys-alianza-atletico-de-sullana/hWsmW#id:12165419;0.61;0.39;0.44;1.03;10;11;2;1;0;0;6;4;2;6;7;6;3;5;2;1;292;191;194;116;27;20;58;37;0;0;21;15;5;7;45;47;20;30;6;2;11;24;23;9;4;5;0;0;1;2;7;12
31/03/2024;UTC;Sporting Cristal;1;2;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-club-sporting-cristal/cWsehK#id:12165805;0.54;0.46;1.43;2.01;20;9;5;3;2;0;11;5;4;1;9;6;11;3;0;3;333;296;259;221;23;21;64;63;0;0;12;12;5;5;42;42;16;31;9;1;14;21;18;11;4;1;0;0;1;4;12;10
30/03/2024;Atlético Grau;Mannucci;3;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-carlos-mannucci/VUacsNanc#id:12165424;0.68;0.32;2.1;0.13;13;5;3;2;0;0;5;2;5;1;12;3;1;2;1;1;469;236;392;159;25;8;68;44;0;0;10;18;7;5;53;51;4;31;9;0;15;8;7;15;1;3;0;0;2;0;5;11
30/03/2024;Melgar;Cienciano;2;0;https://www.sofascore.com/es-la/football/match/melgar-cienciano/bWsiW#id:12165425;0.49;0.51;2.08;0.43;16;14;7;2;0;0;7;9;2;3;9;4;7;10;6;0;339;360;258;266;13;23;58;69;0;0;13;10;6;5;61;50;16;18;1;7;11;6;6;10;2;1;0;0;2;5;17;14
30/03/2024;César Vallejo;Universitario;0;0;https://www.sofascore.com/es-la/football/match/universidad-cesar-vallejo-universitario/fWsGfc#id:12165421;0.46;0.54;0.49;0.71;8;12;2;3;0;0;4;3;2;6;3;7;5;5;2;0;308;347;225;250;21;26;53;69;0;0;10;19;16;6;55;43;23;4;1;4;14;11;11;14;7;3;2;0;3;2;7;8
29/03/2024;Cusco;Comercio;1;0;https://www.sofascore.com/es-la/football/match/cusco-fc-union-comercio/GtuskAA#id:12165422;0.71;0.29;1.09;0.37;15;8;4;3;1;0;8;5;3;0;7;4;8;4;3;2;563;238;485;157;18;18;80;46;0;0;9;9;4;3;40;35;11;26;5;3;9;14;13;9;2;3;0;0;3;3;11;13
28/03/2024;Deportivo Garcilaso;Comerciantes Unidos;1;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-comerciantes-unidos/jxKbsJwId#id:12165426;0.44;0.56;0.96;0.48;21;10;9;5;0;0;7;4;5;1;6;3;15;7;0;0;303;398;248;344;22;18;66;49;0;0;16;15;7;9;48;53;13;38;6;5;6;16;15;5;1;4;1;1;3;8;11;11
28/03/2024;Alianza Lima;Los Chankas;3;0;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-alianza-lima/lWseVac#id:12165423;0.61;0.39;3.46;0.09;19;1;6;0;1;0;10;1;3;0;14;1;5;0;3;0;411;266;336;197;15;16;68;32;0;0;14;15;9;2;53;34;8;28;11;0;7;11;11;6;0;0;0;0;0;4;2;16
16/03/2024;ADT;UTC;2;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-universidad-tecnica-de-cajamarca/ehKshlJc#id:12122693;0.57;0.43;2.05;0.65;13;13;3;5;0;0;10;6;0;2;7;6;6;7;3;2;361;251;292;178;24;26;58;51;0;0;20;10;4;8;50;51;21;9;1;5;8;10;10;8;1;3;0;0;4;1;9;15
15/03/2024;Comercio;Deportivo Garcilaso;0;4;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-union-comercio/GtusJwId#id:12120953;0.58;0.42;0.97;1.34;18;14;3;7;0;0;9;7;6;0;7;6;11;8;2;1;396;297;324;220;23;12;72;57;0;0;11;10;11;15;54;49;16;19;5;2;14;8;7;14;3;1;0;0;3;3;8;19
